State,Year,(R01) Total Revenue,(R02) Total Rev-Own Sources,(R03) General Revenue,(R04) Gen Rev-Own Sources,(R05) Total Taxes,(E001) Total Expenditure,(E002) Total IG Expenditure,(E003) Direct Expenditure,(E024) Total Educ-Direct Exp,(E025) Total Educ-Cur Oper,(E026) Total Educ-Cap Outlay,(E027) Elem Educ-Direct Exp,(E028) Elem Educ-Current Oper (E12),(E029) Elem Educ-Cap Outlay,(E030) Total High Ed-Dir Exp,(E031) Total High Ed-Cur Oper,(E032) High Ed-Aux-Cur Oper (E16),(E033) High Ed-NEC-Cur Oper (E18),(E034) Total High Ed-Cap Out,(E035) Total Other Education,(E036) Educational Assistance (E19),(E037) Educ-NEC-Direct Expend,(E038) Educ-NEC-Current Oper (E21),(E039) Educ-NEC-Cap Outlay,(E052) Health & Hosp-Dir Exp,(E053) Health & Hosp-Cur Oper,(E054) Health & Hosp-Cap Out,(E055) Health-Direct Expend,(E056) Health-Current Oper (E32),(E057) Health-Capital Outlay,(E058) Total Hospital-Dir Exp,(E059) Total Hospital-Cur Op,(E060) Total Hospital-Cap Out,(E061) Own Hospital-Total Exp,(E062) Own Hospital-Cur Oper (E36),(E063) Own Hospital-Cap Out,(E064) Hosp-Other-Direct Exp,(E074) Hous & Com-Direct Exp,(E075) Hous & Com-Cur Oper (E50),(E076) Hous & Com-Cap Outlay,(E090) Public Welf-Direct Exp,(E091) Public Welf-Cur Oper,(E092) Public Welf-Cash Asst,(E093) Welf-Categ-Cash Assist (E67),(E094) Welf-Cash-Cash Assist (E68),(E095) Public Welf-Cap Outlay
Nebraska,2004,19461673,16279612,14681700,11499639,7914641,17652893,22541,17630352,5069864,4461210,521400,3251379,2879504,371875,1639390,1493124,204604,1288521,146265,179095,87255,91841,88581,3260,913798,874413,39384,230740,225778,4961,683058,648635,34423,682798,648482,34317,260,185696,147632,38065,2437941,2351737,74573,73183,1390,11631
Nebraska,2005,19302228,16062273,14908463,11668508,7984405,17393930,26510,17367420,5019262,4424936,497543,3159139,2840323,318816,1673379,1496864,218074,1278790,176515,186743,96783,89961,87750,2211,1009423,984165,25258,323071,320384,2687,686352,663781,22571,,,,,196267,139540,56726,2454155,2378014,69792,68291,1501,6350
Nebraska,2006,19962510,16884361,15144027,12065878,8048943,17993320,44668,17948652,5106300,4519697,462236,3196713,2870725,325988,1705997,1570070,230447,1339622,135927,203590,124367,79223,78902,321,1165332,1140476,24856,481420,479760,1660,683913,660717,23196,,,,,195575,161192,34384,2354300,2276481,65685,64512,1173,12133
Nebraska,2007,20820271,17720548,15258121,12158398,8264595,19146623,33408,19113216,5392363,4577345,682344,3463754,3030525,433229,1707303,1458558,225668,1232890,248744,221306,132674,88632,88262,370,1391697,1326206,65492,472427,471161,1265,919270,855044,64226,,,,,242617,172551,70066,2374050,2300548,57418,56357,1061,16084
Nebraska,2008,18823092,15805956,15175243,12158107,8176821,19402482,34294,19368188,5606349,4731241,737727,3535169,3045902,489267,1828782,1580623,234277,1346346,248160,242398,137381,105017,104716,301,1418157,1379135,39022,458774,456812,1962,959383,922322,37060,,,,,225317,169775,55542,2352085,2303412,45634,44324,1310,3039
Nebraska,2009,17519572,14240150,15564970,12285548,8276456,20803591,36860,20766731,6057783,5045487,888667,3785454,3245996,539458,2013851,1664948,248142,1416806,348903,258477,123629,134849,134543,306,1423150,1394023,29128,433895,433178,717,989255,960845,28411,,,,,169662,146868,22794,2476618,2430956,43333,41424,1909,2329
Nebraska,2010,21870335,18079949,16069351,12278966,8137597,20994257,42763,20951494,6126974,5335324,661414,3848309,3444670,403638,2008097,1750480,273957,1476523,257617,270568,130236,140332,140174,159,1473810,1444118,29691,473361,469450,3911,1000448,974668,25780,,,,,192014,160521,31492,2553509,2502337,46028,44281,1747,5143
Nebraska,2011,23025607,19071623,16340045,12386060,8375795,20533316,49665,20483651,6006920,5306825,567135,3772452,3403125,369327,1958956,1761377,286882,1474495,197579,275512,132959,142552,142324,229,1446423,1388851,57573,482565,477708,4856,963859,911142,52716,,,,,185065,152781,32283,2296467,2248644,41865,40552,1313,5958
Nebraska,2012,20882463,17230041,15905424,12253002,8389130,20717908,44779,20673129,6132026,5413674,586203,3894988,3508203,386784,1963025,1763757,277426,1486332,199268,274014,132150,141864,141713,151,1437783,1359491,78292,460443,457165,3279,977340,902326,75013,,,,,200070,174002,26067,2410599,2366510,36556,35844,712,7533
Nebraska,2013,22872250,19301558,16466956,12896265,8847081,20830927,43807,20787119,6212518,5498745,572142,3877944,3574513,303431,2049987,1781489,288606,1492883,268498,284587,141631,142956,142743,213,1403580,1331310,72270,484549,474222,10327,919031,857088,61943,,,,,170125,149103,21022,2625297,2581533,34889,34330,559,8876
Nebraska,2014,23947965,20562566,16701762,13316363,9196243,20925412,44128,20881283,6262242,5576613,537911,3919186,3610976,308210,2047710,1818061,295196,1522865,229648,295346,147718,147628,147576,52,1428682,1347234,81448,476882,474874,2008,951799,872360,79439,,,,,165682,138981,26702,2710694,2668227,31247,30809,439,11219
Nebraska,2015,23101535,19753983,17174544,13826992,9576940,22128033,43415,22084618,6652161,5760926,738004,4177012,3728541,448471,2166617,1877193,307288,1569905,289424,308532,153231,155301,155192,109,1467130,1386237,80893,534269,530955,3314,932861,855282,77579,,,,,218967,189341,29626,2692618,2652312,29102,28808,294,11204
Nevada,1977,4705511,4023860,3642036,2960385,2212659,4264800,12657,4252144,1146447,1006567,129221,825238,742970,82268,280638,233904,17413,216491,46735,40571,10658,29913,29694,219,399679,356668,43011,97595,79103,18492,302083,277564,24519,301978,277459,24519,106,41979,23471,18508,226148,188996,33937,32142,1795,3215
Nevada,1978,5250803,4352388,4163676,3265262,2409027,4638895,13563,4625332,1169708,1063814,95003,864814,798275,66539,266135,238118,18565,219553,28017,38759,10891,27868,27421,447,480381,426333,54049,100496,85766,14730,379885,340567,39319,379885,340567,39319,0,21164,17355,3810,230561,200523,29445,28486,960,593
Nevada,1979,5473878,4696975,4277102,3500199,2581458,4884264,7617,4876648,1196645,1063854,123399,857479,760622,96857,299689,273520,18602,254917,26170,39477,9393,30084,29712,372,439324,380194,59130,93893,86825,7068,345431,293369,52062,345431,293369,52062,0,44743,29624,15119,225284,200139,24440,23503,937,705
Nevada,1980,5396121,4527071,4168617,3299567,2234291,5231589,7358,5224231,1321663,1121766,191567,957189,807759,149430,323810,284671,14906,269765,39139,40664,8330,32334,29337,2997,408593,384272,24320,91090,84480,6610,317502,299792,17710,317502,299792,17710,0,42163,29693,12469,221349,194299,26546,25960,587,503
Nevada,1981,5404342,4622509,4220574,3438741,2300661,5209433,7100,5202333,1221003,1056199,156640,881724,762253,119471,304576,267532,15267,252265,37044,34703,8164,26539,26413,125,427022,406175,20847,88851,84393,4459,338170,321783,16388,338170,321783,16388,0,45018,33128,11890,269973,236193,33013,31881,1132,767
Nevada,1982,5701136,4992379,4475461,3766704,2497975,5326089,6499,5319590,1357764,1193834,154992,960810,866517,94293,364105,303453,16424,287029,60652,32848,8938,23910,23864,47,468149,444975,23174,88860,86193,2667,379289,358782,20506,379289,358782,20506,0,66306,40207,26099,282070,250943,30554,29312,1243,572
Nevada,1983,6093474,5392817,4694962,3994305,2574119,6023758,6232,6017526,1356073,1219962,122890,950181,892226,57955,358890,294096,19090,275006,64794,47001,13222,33780,33639,140,526025,519543,6482,86640,84234,2406,439386,435309,4076,439386,435309,4076,0,55411,39953,15458,276912,248544,28216,27093,1123,152
Nevada,1984,6212729,5532077,4917042,4236390,2812493,5849221,5384,5843838,1267172,1208643,50586,913407,876878,36529,315746,301897,20481,281416,13849,38019,7943,30075,29868,208,553388,544035,9353,87888,78889,8999,465500,465146,354,465500,465146,354,0,68320,45526,22794,274230,249557,24270,23271,999,404
Nevada,1985,6642628,5896459,5365686,4619516,2976158,6083784,5256,6078528,1333948,1254776,71369,951366,898676,52690,344080,325533,33350,292183,18547,38502,7802,30700,30568,132,534343,521750,12593,84967,75579,9388,449376,446171,3205,449376,446171,3205,0,53221,42531,10690,289062,264307,24521,23581,941,233
Nevada,1986,7520943,6602543,5678772,4760372,3246270,6595048,5612,6589436,1610422,1485664,106673,1144848,1085886,58962,412115,364602,35228,329374,47514,53459,18086,35373,35176,197,382839,360504,22335,96117,90399,5718,286721,270104,16617,286706,270089,16617,15,54629,45230,9399,316792,283285,32793,32529,264,714
Nevada,1987,7751731,6921923,5885028,5055220,3408104,6980610,5377,6975233,1682049,1519675,145064,1215050,1104737,110313,414707,380045,27993,352052,34662,52292,17309,34983,34893,90,437551,413903,23647,103015,91310,11705,334536,322593,11943,334536,322593,11943,0,54629,46093,8536,340902,306269,33979,33723,257,653
Nevada,1988,7693506,6923026,6012893,5242413,3569338,7285933,5630,7280303,1833971,1568952,241022,1302419,1150166,152254,470293,381936,34427,347509,88357,61258,23996,37262,36851,411,427027,418098,8930,101302,98996,2306,325725,319101,6624,325725,319101,6624,0,64950,44645,20306,355045,315311,38207,37969,238,1527
Nevada,1989,8305489,7511346,6506996,5712853,3837192,7746906,5723,7741184,1888808,1631698,247490,1377862,1197662,180200,462080,395182,36426,358756,66898,48866,9620,39245,38854,392,497524,480164,17360,109362,106933,2429,388161,373231,14930,388161,373231,14930,0,75937,57047,18891,375672,330493,44446,44221,226,732
Nevada,1990,9238863,8378215,7201204,6340557,4197237,8754525,5975,8748550,2219351,1761495,447962,1673429,1296811,376618,494100,423635,38543,385092,70465,51823,9894,41929,41049,880,572480,522244,50236,149165,130167,18998,423316,392077,31238,423316,392077,31238,0,116764,102168,14596,455395,404073,48417,48145,272,2905
Nevada,1991,9634045,8607622,7515353,6488930,4339635,10166392,6068,10160324,2665766,1995551,658754,2050462,1475118,575344,560023,477036,44222,432814,82987,55281,11461,43820,43397,423,619888,589781,30107,157691,143681,14010,462197,446100,16097,462197,446100,16097,0,110295,92186,18109,516714,461823,52847,52513,334,2045
Nevada,1992,10245431,9135105,7902076,6791750,4566035,10792602,6114,10786488,2704692,2167851,523085,2011279,1590310,420970,636976,535160,47675,487485,101816,56436,13756,42680,42381,299,679668,654841,24827,153652,144342,9310,526016,510499,15517,524488,508972,15517,1527,97196,75298,21897,819898,741819,70928,66513,4414,7151
Nevada,1993,10996992,9828960,8577030,7408999,5116369,10965622,6894,10958728,2667166,2235083,416906,1952938,1638996,313942,654877,552504,50841,501662,102373,59351,15177,44174,43583,590,735535,711453,24082,175042,170011,5031,560494,541442,19052,558943,539892,19052,1550,137152,83000,54151,897335,816790,74422,69988,4434,6123
Nevada,1994,11591747,10303871,9189301,7901425,5485514,11683009,8420,11674589,2740041,2381437,341082,2022243,1743174,279069,653103,591679,53316,538363,61425,64695,17522,47173,46585,589,766456,752060,14395,172832,167361,5471,593624,584700,8924,591834,582910,8924,1790,150336,129720,20617,952946,865336,80026,74999,5027,7584
Nevada,1995,12808587,11453828,10008208,8653449,6108343,11720565,7521,11713044,2808138,2497368,290304,2016954,1829172,187782,724855,623181,65051,558130,101675,66329,20467,45862,45015,848,804228,791044,13184,189732,184177,5555,614496,606868,7628,612995,605367,7628,1501,149705,124484,25221,995327,905282,82489,79143,3347,7555
Nevada,1996,13783119,12402751,10587490,9207122,6444473,12011472,7574,12003897,3074511,2631176,419076,2280351,1940077,340274,725248,647085,61674,585411,78163,68912,24259,44653,44014,639,885265,870531,14735,214549,204406,10144,670716,666125,4591,669714,665123,4591,1002,161286,137369,23918,1055046,970602,79362,75468,3894,5082
Nevada,1997,14923205,13496119,11310239,9883153,6744779,13639005,7880,13631125,3535579,2888967,623053,2674528,2128829,545699,789417,712478,75054,637424,76940,71634,23558,48075,47660,415,915423,873453,41970,207337,191589,15748,708086,681863,26222,707299,681076,26222,787,166509,135038,31471,1045069,977554,61676,58451,3225,5839
Nevada,1998,16253483,14724655,11748466,10219638,6927499,14215649,8156,14207493,3723040,3110979,584984,2791083,2296088,494995,848407,759045,91560,667485,89363,83549,27077,56473,55846,627,1000606,963964,36642,263608,239941,23667,736998,724023,12975,736307,723332,12975,691,173235,144758,28477,1139940,1079229,53034,49944,3090,7678
Nevada,1999,16674923,15040147,12417460,10782684,7526981,15432679,8812,15423867,4180843,3362098,788629,3122661,2484227,638434,971856,821901,99692,722209,149955,86326,30117,56210,55969,240,959899,950038,9861,249241,239774,9466,710658,710264,394,710008,709614,394,650,222694,149403,73290,1212267,1164263,42188,39249,2939,5816
Nevada,2000,16358677,14662092,13202166,11505581,8017319,15456954,8633,15448321,4156923,3494569,632884,3177692,2587846,589846,903689,861590,103193,758397,42099,75543,29470,46072,45134,939,1014442,1003057,11386,236856,229433,7423,777586,773624,3963,776853,772890,3963,734,202831,152859,49972,1219444,1181103,33968,31071,2897,4373
Nevada,2002,16876245,14725520,15042050,12891324,8474858,18406245,9668,18396577,4846576,3866460,926747,3655843,2858926,796917,1067719,949665,85936,863729,118054,123014,53369,69645,57870,11776,1215596,1205114,10482,338361,331452,6909,877234,873661,3573,877162,873589,3573,72,257140,220647,36493,1476088,1411281,61058,54084,6973,3748
Nevada,2004,21198183,18789409,16655521,14246747,10002140,20165194,1370,20163824,5216439,4238356,910116,3837664,3116543,721121,1248938,1060657,96708,963949,188281,129837,67967,61870,61156,714,1230633,1210533,20099,396439,386590,9850,834193,823943,10250,834184,823935,10250,9,285345,259684,25662,1824924,1754424,66589,52865,13724,3911
Nevada,2005,23001670,20282517,18658788,15939635,10975319,21122224,1640,21120585,5443419,4480445,859083,3994727,3285716,709011,1287220,1138467,95233,1043234,148753,161473,103891,57582,56263,1319,1300134,1280946,19187,422232,405618,16614,877901,875328,2573,,,,,301932,248903,53028,1987138,1901958,65546,41685,23861,19635
Nevada,2006,23940805,21128180,19489859,16677233,11479158,22057696,7449,22050246,6030447,4829043,1089242,4478102,3584139,893963,1377654,1184979,94946,1090034,192675,174691,112162,62529,59924,2604,1303148,1291316,11832,405968,395929,10039,897180,895387,1793,,,,,262025,251030,10995,1994652,1921923,61843,37931,23912,10886
Nevada,2007,26518595,23699662,20380105,17561172,11940284,22873093,7115,22865978,6492327,5201819,1169676,4726019,3890138,835881,1584746,1251324,99693,1151632,333422,181562,120832,60729,60357,373,1448819,1439958,8861,421582,416196,5386,1027237,1023762,3475,,,,,260825,241415,19410,2139840,2073413,59275,34239,25037,7151
Nevada,2008,22007289,19522628,19864368,17379707,11691519,23618045,672,23617374,6854535,5284304,1440648,5100269,3935053,1165217,1567548,1292826,99606,1193219,274722,186718,129584,57134,56425,709,1481652,1469766,11886,430174,422818,7356,1051478,1046948,4530,,,,,261564,247081,14483,2010903,1946525,61067,37821,23246,3311
Nevada,2009,18719216,15339649,19846835,16467269,11195059,24830072,1582,24828490,6439647,5390391,897185,4734663,4034732,699930,1482760,1286022,101398,1184624,196738,222224,152070,70154,69637,517,1524237,1513874,10363,412952,405961,6991,1111285,1107914,3372,,,,,290486,273626,16860,2353440,2286253,65588,40010,25578,1600
Nevada,2010,24823730,21095826,19404628,15676724,11052159,25930506,1668,25928838,6036710,5271536,570218,4348078,3933846,414232,1425961,1270472,108776,1161696,155489,262671,194956,67715,67218,497,1438143,1406593,31550,377540,372620,4920,1060604,1033973,26630,,,,,238388,226591,11797,2386305,2317021,67271,48684,18587,2013
Nevada,2011,27337454,23794367,18838335,15295248,10807662,24576511,1412,24575099,5876364,5215366,441650,4227803,3886674,341129,1352364,1252631,102168,1150463,99733,296197,219349,76848,76061,787,1410146,1383200,26946,383216,377953,5263,1026930,1005247,21683,,,,,264914,246291,18623,2471958,2411480,58193,49887,8306,2284
Nevada,2012,23234467,19717441,18857247,15340222,10935511,23666000,1825,23664175,5580355,4925621,419656,3992483,3660955,331528,1249677,1162478,101007,1061471,87199,338195,235078,103116,102187,929,1428154,1386311,41842,374921,371358,3563,1053233,1014953,38280,,,,,306533,293026,13507,2540203,2483821,54500,46149,8351,1882
Nevada,2013,25707000,22203234,19033551,15529785,10984441,22465248,3366,22461882,5535538,4980253,287021,3911421,3685388,226033,1252148,1191735,107486,1084249,60413,371970,268265,103704,103130,575,1422080,1389925,32155,390964,386636,4328,1031116,1003289,27827,,,,,302922,280645,22277,2638797,2580202,53044,44430,8614,5552
Nevada,2014,27457334,24090628,18929533,15562828,11011017,22273489,4154,22269335,5552935,5031231,233802,3855094,3693549,161546,1327603,1255699,87858,1167841,71904,370238,287902,82336,81983,352,1517449,1482979,34470,480073,475647,4426,1037376,1007332,30044,,,,,304023,280096,23927,2934883,2871386,57144,48380,8763,6353
